,equity
2026-06-24 01:59:51+00:00,1002432.6000000386
2026-06-24 01:59:56+00:00,1002432.6000000386
2026-06-24 02:00:01+00:00,1002438.1000000386
2026-06-24 02:00:03+00:00,1002436.9000000387
2026-06-24 02:00:05+00:00,1002442.4000000387
2026-06-24 02:00:07+00:00,1002441.2000000387
2026-06-24 02:00:09+00:00,1002440.0000000388
2026-06-24 02:00:11+00:00,1002438.8000000388
2026-06-24 02:00:16+00:00,1002437.6000000389
2026-06-24 02:00:18+00:00,1002443.1000000389
2026-06-24 02:00:20+00:00,1002441.9000000389
2026-06-24 02:00:25+00:00,1002441.9000000389
2026-06-24 02:00:28+00:00,1002440.700000039
2026-06-24 02:00:32+00:00,1002446.200000039
2026-06-24 02:00:37+00:00,1002445.000000039
2026-06-24 02:00:42+00:00,1002445.000000039
2026-06-24 02:00:47+00:00,1002445.010000039
2026-06-24 02:00:52+00:00,1002450.510000039
2026-06-24 02:00:57+00:00,1002450.500000039
2026-06-24 02:01:02+00:00,1002449.300000039
2026-06-24 02:01:07+00:00,1002448.1000000391
2026-06-24 02:01:10+00:00,1002453.6000000391
2026-06-24 02:01:15+00:00,1002452.6000000391
2026-06-24 02:01:20+00:00,1002452.6000000391
2026-06-24 02:01:23+00:00,1002451.4000000391
2026-06-24 02:01:27+00:00,1002456.9000000391
2026-06-24 02:01:29+00:00,1002455.7000000392
2026-06-24 02:01:34+00:00,1002455.7100000392
2026-06-24 02:01:39+00:00,1002455.7200000392
2026-06-24 02:01:44+00:00,1002460.6000000392
2026-06-24 02:01:49+00:00,1002462.2600000392
2026-06-24 02:01:52+00:00,1002461.0600000393
2026-06-24 02:01:54+00:00,1002466.5600000393
2026-06-24 02:01:56+00:00,1002465.3600000393
2026-06-24 02:02:01+00:00,1002467.0300000394
2026-06-24 02:02:03+00:00,1002465.8300000394
2026-06-24 02:02:07+00:00,1002464.6300000395
2026-06-24 02:02:12+00:00,1002470.1300000395
2026-06-24 02:02:17+00:00,1002470.1300000395
2026-06-24 02:02:22+00:00,1002469.3300000394
2026-06-24 02:02:27+00:00,1002469.3200000394
2026-06-24 02:02:31+00:00,1002468.1200000395
2026-06-24 02:02:36+00:00,1002473.6200000395
2026-06-24 02:02:41+00:00,1002473.6200000395
2026-06-24 02:02:43+00:00,1002472.4200000395
2026-06-24 02:02:48+00:00,1002472.4200000395
2026-06-24 02:02:51+00:00,1002471.2200000396
2026-06-24 02:02:56+00:00,1002473.2200000396
2026-06-24 02:02:58+00:00,1002472.0200000396
2026-06-24 02:03:03+00:00,1002472.0300000396
2026-06-24 02:03:08+00:00,1002472.0300000396
2026-06-24 02:03:13+00:00,1002472.0400000396
2026-06-24 02:03:15+00:00,1002470.8400000397
2026-06-24 02:03:17+00:00,1002476.3400000397
2026-06-24 02:03:19+00:00,1002475.1400000397
2026-06-24 02:03:24+00:00,1002477.1400000397
2026-06-24 02:03:29+00:00,1002477.1400000397
2026-06-24 02:03:34+00:00,1002482.6400000397
2026-06-24 02:03:39+00:00,1002482.6300000397
2026-06-24 02:03:44+00:00,1002482.6300000397
2026-06-24 02:03:49+00:00,1002485.4200000397
2026-06-24 02:03:51+00:00,1002484.2200000398
2026-06-24 02:03:55+00:00,1002483.0200000398
2026-06-24 02:03:58+00:00,1002488.5200000398
2026-06-24 02:04:03+00:00,1002491.1700000399
2026-06-24 02:04:08+00:00,1002496.1400000398
2026-06-24 02:04:13+00:00,1002496.1400000398
2026-06-24 02:04:17+00:00,1002501.6400000398
2026-06-24 02:04:22+00:00,1002505.1400000398
2026-06-24 02:04:27+00:00,1002505.1300000398
2026-06-24 02:04:32+00:00,1002505.1300000398
2026-06-24 02:04:35+00:00,1002510.6300000398
2026-06-24 02:04:40+00:00,1002510.1700000399
2026-06-24 02:04:45+00:00,1002510.1800000399
2026-06-24 02:04:47+00:00,1002508.9800000399
2026-06-24 02:04:52+00:00,1002508.9700000399
2026-06-24 02:04:57+00:00,1002512.9700000399
2026-06-24 02:05:00+00:00,1002518.4700000399
2026-06-24 02:05:02+00:00,1002517.27000004
2026-06-24 02:05:04+00:00,1002522.77000004
2026-06-24 02:05:06+00:00,1002521.57000004
2026-06-24 02:05:11+00:00,1002521.87000004
2026-06-24 02:05:16+00:00,1002523.86000004
2026-06-24 02:05:21+00:00,1002523.85000004
2026-06-24 02:05:24+00:00,1002522.6500000401
2026-06-24 02:05:28+00:00,1002521.4500000401
2026-06-24 02:05:30+00:00,1002520.2500000402
2026-06-24 02:05:35+00:00,1002520.2400000402
2026-06-24 02:05:40+00:00,1002520.2500000402
2026-06-24 02:05:45+00:00,1002519.0500000402
2026-06-24 02:05:50+00:00,1002520.3300000402
2026-06-24 02:05:55+00:00,1002520.3300000402
2026-06-24 02:06:00+00:00,1002525.8300000402
2026-06-24 02:06:02+00:00,1002524.6300000403
2026-06-24 02:06:06+00:00,1002523.4300000403
2026-06-24 02:06:08+00:00,1002522.2300000404
2026-06-24 02:06:13+00:00,1002522.2000000403
2026-06-24 02:06:18+00:00,1002522.1900000403
2026-06-24 02:06:22+00:00,1002527.6900000403
2026-06-24 02:06:27+00:00,1002527.6800000403
2026-06-24 02:06:32+00:00,1002527.6700000403
2026-06-24 02:06:37+00:00,1002527.6800000403
2026-06-24 02:06:41+00:00,1002533.1800000403
2026-06-24 02:06:46+00:00,1002538.6800000403
2026-06-24 02:06:49+00:00,1002544.1800000403
2026-06-24 02:06:51+00:00,1002549.6800000403
2026-06-24 02:06:53+00:00,1002548.4800000404
2026-06-24 02:06:58+00:00,1002548.6500000404
2026-06-24 02:07:03+00:00,1002548.6400000404
2026-06-24 02:07:06+00:00,1002547.4400000405
2026-06-24 02:07:11+00:00,1002546.2400000405
2026-06-24 02:07:16+00:00,1002546.2500000405
2026-06-24 02:07:21+00:00,1002549.4100000405
2026-06-24 02:07:26+00:00,1002549.4100000405
2026-06-24 02:07:31+00:00,1002549.4100000405
2026-06-24 02:07:36+00:00,1002549.4200000406
2026-06-24 02:07:38+00:00,1002548.2200000406
2026-06-24 02:07:43+00:00,1002548.2300000406
2026-06-24 02:07:48+00:00,1002548.2500000406
2026-06-24 02:07:53+00:00,1002548.2500000406
2026-06-24 02:07:58+00:00,1002548.2500000406
2026-06-24 02:08:03+00:00,1002548.2600000406
2026-06-24 02:08:06+00:00,1002547.0600000407
2026-06-24 02:08:09+00:00,1002545.8600000407
2026-06-24 02:08:14+00:00,1002545.8700000407
2026-06-24 02:08:19+00:00,1002545.8800000408
2026-06-24 02:08:23+00:00,1002544.6800000408
2026-06-24 02:08:28+00:00,1002544.6800000408
2026-06-24 02:08:33+00:00,1002547.4300000408
2026-06-24 02:08:38+00:00,1002547.8200000408
2026-06-24 02:08:43+00:00,1002547.8100000408
2026-06-24 02:08:48+00:00,1002547.8100000408
2026-06-24 02:08:50+00:00,1002546.6100000408
2026-06-24 02:08:55+00:00,1002552.1100000408
2026-06-24 02:09:00+00:00,1002557.6100000408
2026-06-24 02:09:04+00:00,1002556.4100000409
2026-06-24 02:09:07+00:00,1002561.9100000409
2026-06-24 02:09:09+00:00,1002560.7100000409
2026-06-24 02:09:14+00:00,1002562.7000000409
2026-06-24 02:09:19+00:00,1002562.7000000409
2026-06-24 02:09:22+00:00,1002561.500000041
2026-06-24 02:09:27+00:00,1002561.490000041
2026-06-24 02:09:32+00:00,1002565.4300000409
2026-06-24 02:09:36+00:00,1002564.230000041
2026-06-24 02:09:41+00:00,1002564.240000041
2026-06-24 02:09:45+00:00,1002563.040000041
2026-06-24 02:09:47+00:00,1002561.8400000411
2026-06-24 02:09:52+00:00,1002560.6400000411
2026-06-24 02:09:57+00:00,1002560.6300000411
2026-06-24 02:10:02+00:00,1002560.6300000411
2026-06-24 02:10:06+00:00,1002559.4300000411
2026-06-24 02:10:11+00:00,1002559.4300000411
2026-06-24 02:10:13+00:00,1002558.2300000412
2026-06-24 02:10:18+00:00,1002558.3300000412
2026-06-24 02:10:23+00:00,1002563.2100000412
2026-06-24 02:10:27+00:00,1002568.7100000412
2026-06-24 02:10:32+00:00,1002568.7000000412
2026-06-24 02:10:37+00:00,1002567.5000000412
2026-06-24 02:10:42+00:00,1002572.1900000412
2026-06-24 02:10:47+00:00,1002570.9900000412
2026-06-24 02:10:52+00:00,1002570.9800000412
2026-06-24 02:10:57+00:00,1002570.9800000412
2026-06-24 02:11:01+00:00,1002576.4800000412
2026-06-24 02:11:06+00:00,1002576.4800000412
2026-06-24 02:11:11+00:00,1002576.4700000412
2026-06-24 02:11:16+00:00,1002576.4600000412
2026-06-24 02:11:21+00:00,1002576.4600000412
2026-06-24 02:11:23+00:00,1002575.2600000412
2026-06-24 02:11:28+00:00,1002577.2600000412
2026-06-24 02:11:33+00:00,1002577.2600000412
2026-06-24 02:11:38+00:00,1002577.2500000412
2026-06-24 02:11:43+00:00,1002577.2500000412
2026-06-24 02:11:48+00:00,1002577.2600000412
2026-06-24 02:11:51+00:00,1002582.7600000412
2026-06-24 02:11:56+00:00,1002582.7700000412
2026-06-24 02:12:01+00:00,1002582.7700000412
2026-06-24 02:12:06+00:00,1002581.5700000413
2026-06-24 02:12:11+00:00,1002581.5700000413
2026-06-24 02:12:14+00:00,1002580.3700000413
2026-06-24 02:12:19+00:00,1002580.3800000413
2026-06-24 02:12:24+00:00,1002583.9700000413
2026-06-24 02:12:29+00:00,1002582.7700000413
2026-06-24 02:12:32+00:00,1002581.5700000414
2026-06-24 02:12:37+00:00,1002581.5600000414
2026-06-24 02:12:41+00:00,1002580.3600000414
2026-06-24 02:12:46+00:00,1002580.3600000414
2026-06-24 02:12:51+00:00,1002580.3700000414
2026-06-24 02:12:56+00:00,1002580.3600000414
2026-06-24 02:13:01+00:00,1002580.3600000414
2026-06-24 02:13:06+00:00,1002580.3600000414
2026-06-24 02:13:11+00:00,1002580.3500000414
2026-06-24 02:13:16+00:00,1002580.3400000414
2026-06-24 02:13:21+00:00,1002580.3500000414
2026-06-24 02:13:24+00:00,1002579.1500000415
2026-06-24 02:13:29+00:00,1002581.5700000415
2026-06-24 02:13:31+00:00,1002580.3700000416
2026-06-24 02:13:36+00:00,1002582.7900000416
2026-06-24 02:13:41+00:00,1002582.8000000416
2026-06-24 02:13:46+00:00,1002582.8000000416
2026-06-24 02:13:51+00:00,1002587.2100000416
2026-06-24 02:13:56+00:00,1002587.2000000416
2026-06-24 02:14:01+00:00,1002589.2000000416
2026-06-24 02:14:06+00:00,1002589.2000000416
2026-06-24 02:14:11+00:00,1002594.7000000416
2026-06-24 02:14:15+00:00,1002593.5000000417
2026-06-24 02:14:20+00:00,1002593.5100000417
2026-06-24 02:14:25+00:00,1002593.5100000417
2026-06-24 02:14:30+00:00,1002594.1400000417
2026-06-24 02:14:35+00:00,1002592.9400000417
2026-06-24 02:14:40+00:00,1002592.9500000417
2026-06-24 02:14:45+00:00,1002592.9500000417
2026-06-24 02:14:50+00:00,1002592.9500000417
2026-06-24 02:14:53+00:00,1002598.4500000417
2026-06-24 02:14:58+00:00,1002598.4400000417
2026-06-24 02:15:03+00:00,1002598.4400000417
2026-06-24 02:15:08+00:00,1002601.4900000418
2026-06-24 02:15:13+00:00,1002601.3800000418
2026-06-24 02:15:18+00:00,1002603.3900000418
2026-06-24 02:15:23+00:00,1002603.4000000418
2026-06-24 02:15:28+00:00,1002603.4000000418
2026-06-24 02:15:30+00:00,1002602.2000000419
2026-06-24 02:15:34+00:00,1002607.7000000419
2026-06-24 02:15:36+00:00,1002606.5000000419
2026-06-24 02:15:41+00:00,1002606.5000000419
2026-06-24 02:15:43+00:00,1002605.300000042
2026-06-24 02:15:48+00:00,1002605.310000042
2026-06-24 02:15:53+00:00,1002605.240000042
2026-06-24 02:15:58+00:00,1002605.240000042
2026-06-24 02:16:01+00:00,1002610.740000042
2026-06-24 02:16:05+00:00,1002609.5400000421
2026-06-24 02:16:10+00:00,1002609.5400000421
2026-06-24 02:16:12+00:00,1002608.3400000421
2026-06-24 02:16:17+00:00,1002608.3500000421
2026-06-24 02:16:22+00:00,1002608.3600000421
2026-06-24 02:16:26+00:00,1002607.1600000422
2026-06-24 02:16:30+00:00,1002612.6600000422
2026-06-24 02:16:34+00:00,1002611.4600000422
2026-06-24 02:16:39+00:00,1002611.4600000422
2026-06-24 02:16:42+00:00,1002610.2600000423
2026-06-24 02:16:47+00:00,1002610.2500000423
2026-06-24 02:16:52+00:00,1002610.2500000423
2026-06-24 02:16:55+00:00,1002609.0500000423
2026-06-24 02:17:00+00:00,1002611.1700000423
2026-06-24 02:17:05+00:00,1002611.1700000423
2026-06-24 02:17:10+00:00,1002611.1800000423
2026-06-24 02:17:15+00:00,1002616.6800000423
2026-06-24 02:17:17+00:00,1002615.4800000424
2026-06-24 02:17:22+00:00,1002615.4800000424
2026-06-24 02:17:24+00:00,1002614.2800000424
2026-06-24 02:17:29+00:00,1002614.2900000424
2026-06-24 02:17:32+00:00,1002613.0900000425
2026-06-24 02:17:37+00:00,1002613.7600000425
2026-06-24 02:17:42+00:00,1002613.7500000425
2026-06-24 02:17:47+00:00,1002619.2500000425
2026-06-24 02:17:49+00:00,1002618.0500000425
2026-06-24 02:17:54+00:00,1002622.7400000426
2026-06-24 02:17:59+00:00,1002622.7500000426
2026-06-24 02:18:04+00:00,1002627.4000000426
2026-06-24 02:18:06+00:00,1002626.2000000427
2026-06-24 02:18:11+00:00,1002626.2000000427
2026-06-24 02:18:16+00:00,1002626.2100000427
2026-06-24 02:18:21+00:00,1002631.5300000426
2026-06-24 02:18:26+00:00,1002631.5200000426
2026-06-24 02:18:31+00:00,1002631.5300000426
2026-06-24 02:18:36+00:00,1002631.5200000426
2026-06-24 02:18:38+00:00,1002630.3200000427
2026-06-24 02:18:41+00:00,1002629.1200000427
2026-06-24 02:18:46+00:00,1002629.1300000427
2026-06-24 02:18:50+00:00,1002627.9300000428
2026-06-24 02:18:54+00:00,1002633.4300000428
2026-06-24 02:18:59+00:00,1002633.4200000428
2026-06-24 02:19:01+00:00,1002632.2200000428
2026-06-24 02:19:06+00:00,1002632.2200000428
2026-06-24 02:19:11+00:00,1002632.2300000428
2026-06-24 02:19:16+00:00,1002632.2400000428
2026-06-24 02:19:21+00:00,1002632.2400000428
2026-06-24 02:19:24+00:00,1002637.7400000428
2026-06-24 02:19:27+00:00,1002636.5400000429
2026-06-24 02:19:32+00:00,1002635.3400000429
2026-06-24 02:19:37+00:00,1002636.900000043
2026-06-24 02:19:42+00:00,1002636.900000043
2026-06-24 02:19:47+00:00,1002636.900000043
2026-06-24 02:19:50+00:00,1002635.700000043
2026-06-24 02:19:55+00:00,1002640.6100000431
2026-06-24 02:19:57+00:00,1002639.4100000431
2026-06-24 02:20:00+00:00,1002644.9100000431
2026-06-24 02:20:02+00:00,1002643.7100000432
2026-06-24 02:20:07+00:00,1002642.6300000432
2026-06-24 02:20:12+00:00,1002645.6800000432
2026-06-24 02:20:17+00:00,1002644.4800000433
2026-06-24 02:20:22+00:00,1002644.4800000433
2026-06-24 02:20:27+00:00,1002644.4800000433
2026-06-24 02:20:32+00:00,1002644.4800000433
2026-06-24 02:20:37+00:00,1002644.4800000433
2026-06-24 02:20:42+00:00,1002644.4800000433
2026-06-24 02:20:47+00:00,1002644.4800000433
2026-06-24 02:20:52+00:00,1002644.4800000433
2026-06-24 02:20:57+00:00,1002644.4900000433
2026-06-24 02:21:02+00:00,1002644.4800000433
2026-06-24 02:21:06+00:00,1002649.9800000433
2026-06-24 02:21:08+00:00,1002648.7800000433
2026-06-24 02:21:10+00:00,1002647.5800000434
2026-06-24 02:21:15+00:00,1002649.0300000433
2026-06-24 02:21:19+00:00,1002654.5300000433
2026-06-24 02:21:21+00:00,1002653.3300000434
2026-06-24 02:21:24+00:00,1002658.8300000434
2026-06-24 02:21:26+00:00,1002657.6300000434
2026-06-24 02:21:28+00:00,1002656.4300000435
2026-06-24 02:21:33+00:00,1002660.9700000435
2026-06-24 02:21:35+00:00,1002659.7700000436
2026-06-24 02:21:40+00:00,1002661.7800000436
2026-06-24 02:21:42+00:00,1002667.2800000436
2026-06-24 02:21:47+00:00,1002666.0800000436
2026-06-24 02:21:52+00:00,1002666.0800000436
2026-06-24 02:21:57+00:00,1002670.0700000436
2026-06-24 02:22:01+00:00,1002668.8700000437
2026-06-24 02:22:06+00:00,1002668.8800000437
2026-06-24 02:22:11+00:00,1002668.8800000437
2026-06-24 02:22:14+00:00,1002667.6800000437
2026-06-24 02:22:19+00:00,1002667.6900000437
2026-06-24 02:22:23+00:00,1002673.1900000437
2026-06-24 02:22:27+00:00,1002671.9900000438
2026-06-24 02:22:32+00:00,1002672.6400000438
2026-06-24 02:22:37+00:00,1002672.6400000438
2026-06-24 02:22:41+00:00,1002671.4400000438
2026-06-24 02:22:44+00:00,1002676.9400000438
2026-06-24 02:22:46+00:00,1002682.4400000438
2026-06-24 02:22:51+00:00,1002681.2400000439
2026-06-24 02:22:54+00:00,1002686.7400000439
2026-06-24 02:22:57+00:00,1002685.5400000439
2026-06-24 02:23:00+00:00,1002684.340000044
2026-06-24 02:23:05+00:00,1002684.340000044
2026-06-24 02:23:10+00:00,1002684.350000044
2026-06-24 02:23:13+00:00,1002689.850000044
2026-06-24 02:23:18+00:00,1002689.850000044
2026-06-24 02:23:23+00:00,1002688.980000044
2026-06-24 02:23:28+00:00,1002688.990000044
2026-06-24 02:23:33+00:00,1002688.990000044
2026-06-24 02:23:38+00:00,1002692.100000044
2026-06-24 02:23:40+00:00,1002690.900000044
2026-06-24 02:23:45+00:00,1002690.900000044
2026-06-24 02:23:50+00:00,1002690.900000044
2026-06-24 02:23:55+00:00,1002694.110000044
2026-06-24 02:24:00+00:00,1002699.610000044
2026-06-24 02:24:04+00:00,1002698.410000044
2026-06-24 02:24:09+00:00,1002699.380000044
2026-06-24 02:24:14+00:00,1002703.610000044
2026-06-24 02:24:19+00:00,1002703.620000044
2026-06-24 02:24:24+00:00,1002707.390000044
2026-06-24 02:24:29+00:00,1002707.400000044
2026-06-24 02:24:34+00:00,1002707.9400000441
2026-06-24 02:24:39+00:00,1002707.9400000441
2026-06-24 02:24:42+00:00,1002706.7400000441
2026-06-24 02:24:47+00:00,1002706.7500000441
2026-06-24 02:24:52+00:00,1002706.7600000441
2026-06-24 02:24:57+00:00,1002706.7500000441
2026-06-24 02:25:02+00:00,1002706.7400000441
2026-06-24 02:25:07+00:00,1002706.7300000441
2026-06-24 02:25:12+00:00,1002706.7400000441
2026-06-24 02:25:17+00:00,1002705.6100000441
2026-06-24 02:25:22+00:00,1002709.1700000442
2026-06-24 02:25:27+00:00,1002708.7300000442
2026-06-24 02:25:32+00:00,1002708.7300000442
2026-06-24 02:25:37+00:00,1002708.7200000442
2026-06-24 02:25:41+00:00,1002707.5200000443
2026-06-24 02:25:46+00:00,1002707.5300000443
2026-06-24 02:25:48+00:00,1002706.3300000443
2026-06-24 02:25:51+00:00,1002705.1300000444
2026-06-24 02:25:56+00:00,1002705.1300000444
2026-06-24 02:26:01+00:00,1002703.9300000444
2026-06-24 02:26:06+00:00,1002703.9300000444
2026-06-24 02:26:11+00:00,1002703.9300000444
2026-06-24 02:26:16+00:00,1002705.9400000444
2026-06-24 02:26:21+00:00,1002705.9400000444
2026-06-24 02:26:26+00:00,1002705.9400000444
2026-06-24 02:26:31+00:00,1002710.8100000444
2026-06-24 02:26:36+00:00,1002710.8000000444
2026-06-24 02:26:41+00:00,1002710.8000000444
2026-06-24 02:26:46+00:00,1002710.8000000444
2026-06-24 02:26:51+00:00,1002710.8000000444
2026-06-24 02:26:56+00:00,1002710.7900000444
2026-06-24 02:27:01+00:00,1002710.7800000444
2026-06-24 02:27:06+00:00,1002710.7800000444
2026-06-24 02:27:11+00:00,1002710.7800000444
2026-06-24 02:27:16+00:00,1002710.7800000444
2026-06-24 02:27:21+00:00,1002710.7900000444
2026-06-24 02:27:26+00:00,1002709.5900000444
2026-06-24 02:27:31+00:00,1002709.5900000444
2026-06-24 02:27:36+00:00,1002708.9100000444
2026-06-24 02:27:41+00:00,1002708.9000000444
2026-06-24 02:27:46+00:00,1002709.5800000444
2026-06-24 02:27:51+00:00,1002708.3800000445
2026-06-24 02:27:56+00:00,1002710.2900000445
2026-06-24 02:27:58+00:00,1002709.0900000446
2026-06-24 02:28:03+00:00,1002712.2300000446
2026-06-24 02:28:08+00:00,1002712.2400000446
2026-06-24 02:28:11+00:00,1002717.7400000446
2026-06-24 02:28:16+00:00,1002717.7400000446
2026-06-24 02:28:21+00:00,1002717.7400000446
2026-06-24 02:28:26+00:00,1002717.7500000446
2026-06-24 02:28:31+00:00,1002717.7500000446
2026-06-24 02:28:36+00:00,1002716.8000000446
2026-06-24 02:28:41+00:00,1002716.8100000446
2026-06-24 02:28:44+00:00,1002715.6100000447
2026-06-24 02:28:49+00:00,1002717.8100000446
2026-06-24 02:28:54+00:00,1002719.4900000447
2026-06-24 02:28:57+00:00,1002724.9900000447
2026-06-24 02:29:02+00:00,1002723.7900000447
2026-06-24 02:29:07+00:00,1002728.9800000447
2026-06-24 02:29:09+00:00,1002727.7800000447
2026-06-24 02:29:14+00:00,1002727.7900000447
2026-06-24 02:29:19+00:00,1002727.8000000448
2026-06-24 02:29:24+00:00,1002727.7900000447
2026-06-24 02:29:29+00:00,1002727.7900000447
2026-06-24 02:29:34+00:00,1002727.7900000447
2026-06-24 02:29:39+00:00,1002730.8200000448
2026-06-24 02:29:44+00:00,1002730.8200000448
2026-06-24 02:29:49+00:00,1002730.8300000448
2026-06-24 02:29:54+00:00,1002730.8300000448
2026-06-24 02:29:59+00:00,1002730.8400000448
2026-06-24 02:30:04+00:00,1002736.3400000448
2026-06-24 02:30:09+00:00,1002736.3500000448
2026-06-24 02:30:14+00:00,1002736.3500000448
2026-06-24 02:30:19+00:00,1002736.3500000448
2026-06-24 02:30:24+00:00,1002741.0300000448
2026-06-24 02:30:29+00:00,1002741.0300000448
2026-06-24 02:30:34+00:00,1002741.0300000448
2026-06-24 02:30:38+00:00,1002746.5300000448
2026-06-24 02:30:43+00:00,1002746.5300000448
2026-06-24 02:30:48+00:00,1002746.5400000449
2026-06-24 02:30:52+00:00,1002752.0400000449
2026-06-24 02:30:57+00:00,1002752.2900000449
2026-06-24 02:30:59+00:00,1002751.0900000449
2026-06-24 02:31:01+00:00,1002756.5900000449
2026-06-24 02:31:06+00:00,1002756.5900000449
2026-06-24 02:31:11+00:00,1002756.6000000449
2026-06-24 02:31:16+00:00,1002755.6900000449
2026-06-24 02:31:21+00:00,1002755.7000000449
2026-06-24 02:31:26+00:00,1002755.6900000449
2026-06-24 02:31:31+00:00,1002755.6900000449
2026-06-24 02:31:36+00:00,1002755.6900000449
2026-06-24 02:31:41+00:00,1002755.6600000449
2026-06-24 02:31:46+00:00,1002755.6700000449
2026-06-24 02:31:51+00:00,1002754.4700000449
2026-06-24 02:31:56+00:00,1002756.4800000449
2026-06-24 02:32:01+00:00,1002761.3700000449
2026-06-24 02:32:04+00:00,1002760.170000045
2026-06-24 02:32:06+00:00,1002765.670000045
2026-06-24 02:32:11+00:00,1002765.680000045
2026-06-24 02:32:16+00:00,1002769.680000045
2026-06-24 02:32:21+00:00,1002769.670000045
2026-06-24 02:32:26+00:00,1002769.680000045
2026-06-24 02:32:31+00:00,1002769.690000045
2026-06-24 02:32:36+00:00,1002771.700000045
2026-06-24 02:32:41+00:00,1002771.710000045
2026-06-24 02:32:46+00:00,1002773.710000045
2026-06-24 02:32:48+00:00,1002772.5100000451
2026-06-24 02:32:53+00:00,1002776.5200000451
2026-06-24 02:32:58+00:00,1002780.5200000451
2026-06-24 02:33:03+00:00,1002779.3200000451
2026-06-24 02:33:08+00:00,1002779.3200000451
2026-06-24 02:33:13+00:00,1002781.8500000451
2026-06-24 02:33:18+00:00,1002781.8500000451
